FEN
2r1r3/pp1bk1p1/1q1p1p2/2pPn2p/7P/5P2/PPB1PQP1/2R1BK1R w - - 4 16
3kb2r/pp1n2b1/1n2p2p/8/1N4pP/1P2P3/P2B2P1/1NK2B1R w - - 0 16
2rkbqrb/p6p/1ppp2p1/6P1/nPPP4/2B2B1P/P2N4/2RK1QR1 w - - 1 16
n2rkr2/pp1pb1pp/2pn4/7b/3P3P/1PPB1P2/P1N1NK2/3R2BR w - - 1 16
1r1bk1b1/pp1n2q1/2pp3r/N3n2p/B1PBNR1p/3P4/PP1QP1P1/2R1K3 w - - 1 16
2k4r/1pnp1bpp/1Bn4q/4p3/Q3P3/2P5/P1N3PP/2K2B1R w - - 1 16
r7/3kp3/1pn1bbp1/3p1r2/3P1P2/PNN5/1PPK3P/4RRB1 w - - 5 16
bbn4r/p2ppk2/1p2np1r/2pN4/2P2P2/1P2P3/P2PKNR1/BB2R3 w - - 5 16
4rkr1/1bp1bp2/1p1pnq2/p3pNp1/1P2P1Pp/Q6P/P1PP1PK1/B2BR1R1 w - - 0 16
3rk1rq/pb1pppb1/2pn3p/6p1/N5PP/3NP3/PPnPKPBQ/B2R2R1 w - - 9 16
b2rk1r1/p6p/np1np3/3pQ1q1/2pP2p1/NP2P3/P1P1BP2/B2RKR2 w - - 0 16
1b2r3/pb2pkr1/1p2n1p1/n2p4/1N1P2p1/1PN5/P3PP2/1BB1RK1R w - - 3 16
2br1krq/p3bp2/2p4p/3np1pP/B2n2P1/P1NPN3/3BPP2/4RKRQ w - - 0 16
3rkb2/pQ2pp2/pn3qr1/5b2/3P2p1/PNN1R3/1PP2P2/2B1K2R w - - 6 16
4kr1b/r1pbp1qp/1p4p1/B7/3p1Pp1/1N1P4/2PQP2P/3RKR1B w - - 0 16
1b1r1kr1/p2bp1q1/1pp2pp1/3p3p/3Pn2P/2PN1QP1/PP2PP2/1BBR1KR1 w - - 6 16
2rb1k2/p3pp2/1nbp2rp/2p3p1/P1P3P1/2NP3Q/3RPP1P/5KR1 w - - 3 16
2rk1br1/3n1p1p/2p1p3/6p1/2n1N1P1/4P3/R4PBP/3KB1R1 w - - 0 16
2rkb2b/pp3rqp/2p5/1P2p1p1/3nB3/3P4/P1N1PB1P/2RK1RQ1 w - - 1 16
1b1rk3/1p1pp2p/2p3p1/1p3r2/3P1P2/2P2BP1/qP4QP/3RKR2 w - - 0 16
4k3/p2pbrq1/1pr4p/1N2pp2/8/4PQ2/P1PP3P/N1R1KR2 w - - 0 16
2rk1bb1/pp1r2qp/6p1/2pn3P/4p1P1/1PN1NnB1/P2PR3/2RK1B1Q w - - 0 16
n3rr2/B1kn3p/1ppp2p1/P4b2/4N3/2P3P1/2PP3P/R1K1R2B w - - 5 16
2q1r1k1/p2p1pp1/b3p1nr/2nPb2p/p1P1P2P/2N1NPPR/B1PQ4/B4RK1 w - - 1 16
1q2r1kr/p2p1pp1/1pbb4/2nNp2p/2P1P2P/2B4R/PQ1P1PP1/3BR1K1 w - - 10 16
bq1r2k1/p2p1pp1/1p2pnn1/8/2PR4/1P2P3/P3BPP1/BQ2N1K1 w - - 1 16
3rn1k1/pq1p2rp/1p2p3/5np1/2PR4/1P3NPP/P3NPK1/1Q5R w - - 0 16
1br3kr/1b1pp1p1/4n1p1/7p/1P5P/R1N5/3BPPPN/4R1K1 w - - 4 16
4r1kr/2p2pp1/ppq1b1n1/4p1P1/4P2p/1P1BBP2/P1P3P1/Q3R1KR w - - 0 16
1q1rr1k1/pp1n2p1/2pnppb1/3p3p/2PP1P1P/1PN1N1P1/PQ2BPK1/3R3R w - - 5 16
3r1k1r/pp3p2/3n1b2/4pq2/3n1B2/2NP1PP1/PP3PB1/1Q1R1KR1 w - - 0 16
2qr3r/p3ppk1/1p1p2p1/PbpPbn1p/7P/1NBPPBP1/1P3PK1/Q2R3R w - - 2 16
2r1bnk1/3nb1p1/q1p2p1r/Pp2p1Np/P1pP3P/4PBP1/3N1PK1/QR2B2R w - - 0 16
r3bbk1/2p2pp1/4n1r1/1Pn1P2p/2B4P/4p2R/3N1PP1/2RNB1K1 w - - 0 16
2k1r1rb/1qn1pppp/2np4/p1pN1P2/PpP4P/1P1PP1P1/1B1N4/Q1R2KR1 w - - 1 16
qb1r1r2/pbn3k1/3n1pp1/p3p2p/2B1P3/1P2BP2/2N1NKPP/Q2R3R w - - 4 16
4nk1r/pp2pbp1/1qn2p2/7p/7P/2R5/PQB1PPPB/4NK2 w - - 4 16
3rk2r/ppq1b1pp/2n1b3/3n1p2/1P1P1p2/P1PN4/3NBBPP/1QR1K2R w - - 4 16
2rn1k1b/qp1pp2p/5n2/pPp5/P7/Q2P1BP1/2P4P/1NR1K1B1 w - - 3 16
1br3k1/p2q1pp1/4n1r1/4pN1p/2n1N2P/6R1/P2P1PP1/B2QR1K1 w - - 5 16
1nbqrn1k/5pp1/pp1p4/3PpNb1/1Pp1P3/2N5/PQP2PP1/B2BR1K1 w - - 0 16
b1qr1bk1/p3p1p1/1n3p2/2pP3p/4PQ1P/5NP1/P5P1/B2R1BK1 w - - 0 16
b1r1k1rb/3qnp2/1p1n4/3pp1N1/P5P1/1PN5/1B2PP2/2QR1KRB w - - 1 16
3q1rk1/pb1p2r1/1p1bn1p1/2pNpp1p/1PPnP2P/P3NPP1/1B1P2R1/1B1Q1RK1 w - - 0 16
1q2r1kr/pp3pp1/5P2/b2p1b1p/7P/1B2B1P1/PPN1n2K/1Q1R1N1R w - - 1 16
1r3bkr/p2n1p1p/2p1p3/P3PnB1/2RP4/5P2/5P1P/N4BKR w - - 0 16
3rnkrb/pp2p2p/1q3pp1/2N2b2/3PpB1P/6P1/PP3PB1/1QR2KR1 w - - 0 16
1q3nk1/1p2ppp1/2b3r1/7p/3PP2P/1N3r2/PPQ3R1/1B1R1NK1 w - - 0 16
n1r3kr/pq1b2p1/8/2pPpp2/7n/1N4N1/P2bBPP1/1QR3KR w - - 0 16
1q1rbbk1/5pp1/2n4r/3np1Np/1p5P/4PN2/1PQ1BPP1/2R1B1KR w - - 0 16
4rkr1/p1nb1pb1/2p1nq2/NpP1p1pp/1P1pP3/3P1PP1/PQ1BKN1P/5RRB w - - 0 16
2r4r/p1b1ppk1/1p3np1/3p3p/3P3P/3NBP2/PP2PKP1/2R4R w - - 0 16
3bnk2/ppnqpp2/3p1rp1/7p/4PP1P/2R2N2/PPQ1N1P1/5KB1 w - - 0 16
1qr5/p1np1rk1/1p1bbpp1/2pNp2p/1PPnP2P/P2BBPP1/2NP2K1/1QR2R2 w - - 5 16
1qr1kr2/3bp2p/p2p2pn/2pP4/n1PbBP2/2BQN1P1/P6P/2RNKR2 w - - 1 16
4qnk1/p3npp1/1p1r4/6Pp/8/1P3R2/P4PP1/BB2RNK1 w - - 1 16
b1r4r/2pp1pk1/1pnq2p1/p3p1b1/1PP1P3/P1B2BP1/3PQP1R/1R3NK1 w - - 2 16
3q2k1/pb2bpp1/1p1n3r/3pN2p/3BnN1P/1P1BP2R/P4PP1/2Q3K1 w - - 1 16
2q1nkr1/p3p2p/2np4/2p3p1/2P5/4PNNP/P2P1PK1/1r1Q3R w - - 0 16
1bbrqnkr/5p2/2p2np1/1p4Np/3Pp2P/2P1N3/1PB2PP1/2BRQ1KR w - - 0 16
1r4kr/ppp2pp1/1n4n1/4pN1B/2P1b3/BP6/P4PP1/3R2KR w - - 3 16
nr2n1k1/2p2pp1/p1r5/1p5p/1P5P/1N6/PRP2PP1/5BKR w - - 0 16
1r3krb/pbn5/1ppq1p2/3p1Ppp/3P2PP/5P2/PPN2K2/1RBQ2RB w - - 0 16
1brq2k1/p2n1pp1/1p2r3/2P5/bP5p/1N3B2/P3PPPP/2RQBK1R w - - 0 16
nN1bb1kr/pq3p2/3p2p1/1p1Pn2p/1PpNP2P/2P5/P2B2p1/1RQB2KR w - - 0 16
1r3bk1/ppp2pp1/8/4BQ1p/2n1P2P/8/PP3PP1/3q1BKR w - - 1 16
1rqn1k2/p1pb3r/1n1p4/Np1Ppp2/1Q6/6R1/PPP1PPB1/1R1N1K2 w - - 0 16
n1r4r/pp2ppk1/1b4p1/3pP2p/3P2qP/3N1R2/PP3PPB/1R1Q1K2 w - - 4 16
n4k1r/3pp1p1/5p2/2b4p/2n4P/5P2/P2P1BP1/3B1K1R w - - 0 16
1r2kb1r/p5pp/1pn5/2P1np2/1P6/8/2N1P1PP/1R2KBBR w - - 0 16
3nkrb1/prnp2qp/2p2bp1/1pP5/1P2Pp2/R3N1P1/3QN2P/4KRBB w - - 0 16
1br2qk1/pb4p1/1n3p1r/3PpB1p/2Pp2nP/1N3N1R/P3QPP1/B2R2K1 w - - 2 16
b1rb1qk1/3n1p1r/1p1pn1p1/4p2p/1PP1P2P/1B1N2N1/3Q1PP1/B1R3KR w - - 4 16
b2r2kr/p1pn1pp1/1p3n2/2b3Np/7P/1PN1R3/P4PP1/B3RBK1 w - - 3 16
r4k1r/p2pp3/1pp3R1/5n2/2P1Nn2/1P6/P2PPN1P/R4K2 w - - 0 16
1b1r1qkr/pp3pp1/8/1b2Nn1p/2pP3P/6P1/PP1N1PQ1/2B1R1KR w - - 0 16
r6r/ppn1qpk1/3p1np1/1b1Pp2p/4P3/1N2QNPP/PPB2P2/2R3KR w - - 1 16
2b1rbkr/p1q3p1/8/1p1pP2p/1Pnp3P/1N1B2Q1/P1PB2P1/1R4KR w - - 5 16
1r3kb1/pp2p2p/1n1p1q2/5p2/2pnPP2/2NP4/PPP2Q1P/2NK1R1B w - - 4 16
1bbn1qkr/pr3pp1/Q2pp3/3N3p/2P1P2P/4B3/P4PP1/1BR3KR w - - 0 16
1r2bqkr/p5p1/2n1pb2/2p2p1p/2N2PnP/2BP1BP1/PP4K1/1R3QNR w - - 5 16
r2q2kr/1p1b1p2/1n1p2p1/1Pp1p2p/2PnPP1P/3P2P1/2NQN1B1/1R4KR w - - 1 16
r3bk2/p1q2pb1/3pp1P1/N1p2n2/2P2NR1/4P3/PP3P2/1R1QBK1r w - - 4 16
1br1qk1r/2n1p1p1/5p2/pp5p/7P/5P2/PP2PKPB/N1RQ3R w - - 0 16
1rnbqk1r/3n1bp1/3p1p2/pp5P/2p1PPB1/3NN2R/1PP5/R3QKB1 w - - 0 16
n2rkb2/1pp5/3n4/3b2pp/3B1p2/1N1N4/PPPP2P1/3KrB1R w - - 0 16
1r1q1rkb/2nbp2p/1p1p2p1/2p1Pp2/n1PP1P2/PQ2B1P1/3NNK1P/1R3R1B w - - 2 16
1bbr1kq1/p3ppp1/1r6/7p/2P1p1nP/1P1NR3/PB2P1P1/1B1RNKQ1 w - - 5 16
b1r3kr/p1bpn1p1/4ppq1/1p3n1p/2PP3P/1P1N1P1R/PBB1NQP1/4RK2 w - - 0 16
2r1kb1r/1b1n2p1/pp2qp2/2p1n2p/2N2P1P/1PpB4/PBPP1KPQ/2R1R3 w - - 0 16
2rk2rb/p2n3p/1p1np3/1Pqp1p2/5Pp1/2N1P1P1/2PP1N1P/BR2KQ1R w - - 2 16
2br1kqr/pp4p1/2pb2B1/4p2p/4p2P/2P3Q1/PP2PPP1/3R1K1R w - - 0 16
nrb2kr1/1p2pp1p/2n5/3p4/7N/1N1PB1bP/PPP3P1/1R1B1K1R w - - 0 16
r3k2r/1bp3pp/1pq1pn2/3p1p2/1b1B1PP1/2NP3P/1PPKPQB1/1R5R w - - 1 16
1r1nk2r/1p2p2p/p2p2p1/2p2b2/1n3P2/3PP3/qPPNQN1P/2R1K1RB w - - 4 16
1brnq2r/p3pbk1/5pp1/2p4p/7P/Q3NPP1/P3P1K1/1BR1B2R w - - 0 16
1rn1q2r/pppn2k1/3pb3/4p2p/3PP2b/2PNQ3/1P1N2P1/R2BB1K1 w - - 0 16
2rkb2r/pp1pb1pp/1n1n3q/1P3P2/3BB1PP/2pp1P2/P1PN4/1RNK2QR w - - 0 16
1rkq2r1/2npp2p/2P1b1p1/pp2PpP1/4n3/1P5Q/2NPP2P/1R1KB1RB w - - 1 16
2r4r/p2ppkq1/2p1nnp1/b1Pb1p1p/1P3P1P/2Q3P1/P2PPB2/1BRNK1R1 w - - 0 16
1r2kr2/ppn4p/1npp2p1/8/2b3BP/1N1NP3/PPPPK3/5RR1 w - - 2 16
1r3b1r/4nbpp/ppk2p2/2pn4/P4P2/1PNN4/2P1BBPP/1R1K3R w - - 1 16
2rk1rb1/2p4p/Nn1n2p1/5p2/4p3/1N1P2P1/P3P2P/1R1K1R1B w - - 0 16
b2r3q/p2p1k2/1p2pbp1/8/3PB3/8/PP2PPQP/B2R1K2 w - - 0 16
2rbk1r1/p4p2/2npp2p/1pp5/4PPP1/1P2PN2/P1P1K3/B1R3R1 w - - 0 16
r2nk2r/p1pp1p2/1p2p3/6P1/5PR1/1P2P3/P1P1K3/R2N4 w - - 1 16
b1rk1r2/p1p1npbB/1pnpp3/6p1/2P3P1/1PN1N3/P2PPP2/B1RK1R2 w - - 0 16
n2rr1k1/ppn1p1pq/2p2pb1/2Pp3p/P2N1P1P/6P1/1PP5/1BBRR1KQ w - - 1 16
1r1b1k2/ppp3r1/1n1n2p1/4p2p/7P/1BPNN1Pb/PP2KP2/1RB3R1 w - - 2 16
2r1kb2/ppn5/2ppn3/4pN1p/1PP2p1P/1N1PP3/P4P2/1RB1K3 w - - 1 16
1r2kr2/1ppbp1qp/1n1pnbp1/p7/P1P1PP2/1P1PB1Q1/2N2R1P/1R1NK2B w - - 8 16
2r1b1k1/p2pppnp/1pn5/2p3P1/2P1B3/1NNPP3/PPR4P/5K2 w - - 1 16
1r1b1k2/p1p2b1q/3P1nr1/1pPnppp1/8/1N1PN2P/PP2BP2/2R1BKRQ w - - 3 16
5rr1/ppk1pbb1/2pp3q/PnNn1p1p/5P2/1PPN1B2/2KPPB1P/2R3RQ w - - 0 16
r2k2r1/3pp3/1pp1nbbp/p4p2/P3nP1P/1PPNNB2/2KPP3/1R2BR2 w - - 0 16
1brnkr1Q/pp2p1p1/1np2q2/2N5/5P2/4N1P1/3P3P/1R2KRB1 w - - 6 16
1rn1r1k1/ppn1p3/2pp2p1/3b1pPp/PP1N1P1P/2PN4/3PP3/1R1BKR2 w - - 1 16
1r1kr1b1/2pp2bq/1pnn2p1/4p1Pp/p3P2P/1NPN1Q2/PPKP3B/R3RB2 w - - 0 16
1r2r1bb/pp1kn3/2pp4/3P2pp/2P1Pnp1/1P1NB3/P1NK3P/1R3R1B w - - 1 16
1b2rk2/p2p1pp1/3qnp2/2pb1B1p/2P1P1rP/5N2/P2P1PP1/2Q1RKR1 w - - 0 16
3brknr/2pb1pp1/6n1/p1P1p3/2B1P3/p2N1PPN/3P2K1/BR5R w - - 0 16
br2k2r/q3bpp1/p3pn1p/2p5/2R5/P2PPN2/4BPPP/BQ2K2R w - - 1 16
2r4r/p3pk1p/3n1pp1/2qp4/8/1P2P1P1/1QPN1PKP/3R3R w - - 4 16
q1bb3r/r4pk1/pp1p1np1/1Pp1p2p/P1PnP2P/2NBNPP1/1B1P2K1/1Q2R2R w - - 4 16
2bbr1kr/1pp2pp1/7p/pPq1p3/4P1PN/8/P1PN2P1/Q1BB1K1R w - - 3 16
1nkr3r/p1p1b2p/qp3p2/3p4/3P4/P4N2/1P1B1PPP/1Q1RK2R w - - 0 16
1q3rrb/p2ppk1p/2b1n1p1/2pN4/2Pn1PR1/2B1N3/P2PPK1P/1Q3R1B w - - 3 16
2q2k1r/p2bppp1/1pn2n2/6Np/1bP4P/5NP1/PB2PP2/QB3K1R w - - 1 16
q4k1r/2b1n1p1/n1rpbp2/p3p2p/1pP1N2P/PP3N1R/1BB1PPP1/Q2R2K1 w - - 5 16
r2kr3/4bppp/1p3n2/2pp4/8/2N2P2/1PPP1BPP/2RK3R w - - 2 16
r6r/1pp1kp1p/1q1pp1n1/1Pn3p1/pQP5/3PN1P1/1PK1PP1P/R5RB w - - 2 16
1qr1k2r/2bnpbp1/3n1p2/pp1p3p/P2P1N1P/1P2PPN1/2B2BP1/Q2RK2R w - - 2 16
q1r4r/p2ppkp1/1pn2pb1/2p5/2P1PP1p/1PN2Nn1/P2PBKP1/1Q4RR w - - 1 16
2r2bbr/p2k2pp/1pp2p2/n7/2P1P3/3N1P2/P2K2PP/2R2BBR w - - 0 16
q6b/p1nkp2p/2npb1p1/2p2p2/2P2P2/QrNP1NP1/P2KP2P/6BB w - - 0 16
bb2r1k1/2q2pp1/3n3r/1pn1p2p/4P3/BpP2PPN/P2Q1NKP/1B2R2R w - - 0 16
1r5r/p2qnpk1/1pbp1bp1/7p/2PpPN1P/Q2P1NP1/P4PK1/3BR2R w - - 4 16
b1qrk2r/4bpp1/pp1pnn2/3N3p/1PPN3P/4Pp2/PB4P1/2QRKB1R w - - 0 16
1r4rb/pq1kpp1p/3pn3/2pN2pP/1nP1P3/2NP2P1/3Q1PK1/B2R3R w - g6 0 16
1bq1rk1r/p5p1/1p1p1p2/3p1b1p/4p2P/1NP3P1/PPB1PPK1/1Q2R2R w - - 0 16
1q2rk1r/2bb1pp1/5n2/2Ppp2p/pQ5P/5NP1/2B1PPK1/2B1R2R w - - 0 16
n3k2r/p4ppp/2q1pn2/1p6/2P5/1P3PPN/P6P/2BQ1K1R w - - 0 16
3kr3/ppqb3p/1np1nbp1/5p2/5P2/1NP1N1P1/PP2QK1P/2BR3B w - - 7 16
3q1rkr/ppbb1pp1/3p4/3Pp2p/3pPP1P/3P4/PP1B2PK/1BQR1R2 w - - 1 16
1qr1b2r/4bkp1/8/Pp1pp1pp/n5nP/2PP1NP1/3BPPK1/1QRB3R w - - 0 16
2r4r/pp1b1kpp/1n2p3/2ppq3/2P4B/1P1BP3/P3K1PP/1QR4R w - - 0 16
2k5/pqn1pp1p/1p1rn1p1/2p5/2P5/1N2NPP1/PP2PK1P/1QR5 w - - 0 16
1bqr3r/pp2p1kp/3p1ppN/2p1n2P/2PnP3/1PQ1BP2/1P1P2P1/1B1RK2R w - - 1 16
q1r1k2r/p2pp1p1/2n2pn1/1Np4p/Q2P3P/4N3/P3PPP1/1R2K2R w - - 0 16
1qrkn2r/p2p2pp/1p1b4/2n1pp1P/2B5/4PP2/P1RP2PB/1Q1KN2R w - - 2 16
2rk1rb1/1q5p/3pnbp1/1pp2p2/1N1P1P2/1P3NP1/4P2P/1QRK1R1B w - - 0 16
1b3k2/p3ppp1/3r4/1qN4p/2n1b2P/1B5R/P3PPP1/B2Q1K2 w - - 1 16
2q2k1r/pb2ppp1/1bnp4/3n1P1p/Pp5P/3P1PP1/2PN2K1/BR1BQ2R w - - 0 16
br1k1b1r/3n1ppp/8/p1p5/3p4/N4NPB/P2PPP1P/2RK3R w - - 4 16
2rqk1r1/p2n4/1p1pp1p1/n6p/QpP2P2/4P1PP/P2N1K2/3R1NR1 w - - 2 16
1br1q1nr/p4pk1/3p2p1/3bp2p/2BpP2P/3P4/PP1Q1PP1/2B2RKR w - - 0 16
1r2q2r/5pk1/4bnp1/bpp1p2p/P3P3/2P1QN1P/2BB1PP1/1R4KR w - - 2 16
